"source","target","relevance"
"/speaker/gireesh-punathil","javascript","0.012"
"/speaker/gireesh-punathil","process","0.012"
"/speaker/gireesh-punathil","problem","0.025"
"/speaker/gireesh-punathil","track","0.012"
"/speaker/gireesh-punathil","data","0.025"
"/speaker/gireesh-punathil","be","0.012"
"/speaker/gireesh-punathil","range","0.012"
"/speaker/gireesh-punathil","talk","0.012"
"/speaker/gireesh-punathil","enable","0.012"
"/speaker/gireesh-punathil","condition","0.012"
"/speaker/gireesh-punathil","good","0.012"
"/speaker/gireesh-punathil","thread","0.012"
"/speaker/gireesh-punathil","low","0.012"
"/speaker/gireesh-punathil","loop","0.012"
"/speaker/gireesh-punathil","platform","0.012"
"/speaker/gireesh-punathil","crash","0.037"
"/speaker/gireesh-punathil","open","0.025"
"/speaker/gireesh-punathil","application","0.049"
"/speaker/gireesh-punathil","retention","0.012"
"/speaker/gireesh-punathil","slow","0.012"
"/speaker/gireesh-punathil","uds","0.012"
"/speaker/gireesh-punathil","native","0.025"
"/speaker/gireesh-punathil","manifest","0.012"
"/speaker/gireesh-punathil","update","0.012"
"/speaker/gireesh-punathil","openj9","0.012"
"/speaker/gireesh-punathil","representative","0.012"
"/speaker/gireesh-punathil","aim","0.012"
"/speaker/gireesh-punathil","exciting","0.012"
"/speaker/gireesh-punathil","unexpected","0.012"
"/speaker/gireesh-punathil","number","0.012"
"/speaker/gireesh-punathil","experiment","0.012"
"/speaker/gireesh-punathil","able","0.012"
"/speaker/gireesh-punathil","microprofile","0.012"
"/speaker/gireesh-punathil","tuning","0.012"
"/speaker/gireesh-punathil","workshop","0.012"
"/speaker/gireesh-punathil","key","0.025"
"/speaker/gireesh-punathil","provide","0.012"
"/speaker/gireesh-punathil","extend","0.012"
"/speaker/gireesh-punathil","tool","0.012"
"/speaker/gireesh-punathil","app","0.012"
"/speaker/gireesh-punathil","more","0.012"
"/speaker/gireesh-punathil","throttle","0.012"
"/speaker/gireesh-punathil","workload","0.025"
"/speaker/gireesh-punathil","original","0.012"
"/speaker/gireesh-punathil","child","0.012"
"/speaker/gireesh-punathil","environment","0.025"
"/speaker/gireesh-punathil","characteristic","0.012"
"/speaker/gireesh-punathil","practice","0.012"
"/speaker/gireesh-punathil","liberty","0.012"
"/speaker/gireesh-punathil","diagnostic","0.012"
"/speaker/gireesh-punathil","have","0.012"
"/speaker/gireesh-punathil","multi","0.012"
"/speaker/gireesh-punathil","cloud","0.049"
"/speaker/heath-newburn","year","0.012"
"/speaker/heath-newburn","shoulder","0.012"
"/speaker/heath-newburn","labor","0.012"
"/speaker/heath-newburn","lengthy","0.012"
"/speaker/heath-newburn","manual","0.025"
"/speaker/heath-newburn","processing","0.012"
"/speaker/heath-newburn","bogge","0.012"
"/speaker/heath-newburn","innovate","0.012"
"/speaker/heath-newburn","toil","0.025"
"/speaker/heath-newburn","create","0.012"
"/speaker/heath-newburn","leverage","0.012"
"/speaker/heath-newburn","suffer","0.012"
"/speaker/heath-newburn","use","0.012"
"/speaker/heath-newburn","people","0.012"
"/speaker/heath-newburn","business","0.012"
"/speaker/heath-newburn","agree","0.012"
"/speaker/heath-newburn","drive","0.012"
"/speaker/heath-newburn","build","0.012"
"/speaker/heath-newburn","implementation","0.012"
"/speaker/heath-newburn","market","0.012"
"/speaker/heath-newburn","burn","0.012"
"/speaker/heath-newburn","expensive","0.012"
"/speaker/heath-newburn","wait","0.012"
"/speaker/heath-newburn","burden","0.012"
"/speaker/heath-newburn","solution","0.012"
"/speaker/heath-newburn","need","0.025"
"/speaker/heath-newburn","remove","0.012"
"/speaker/heath-newburn","unnecessary","0.012"
"/speaker/heath-newburn","focus","0.025"
"/speaker/heath-newburn","filter","0.012"
"/speaker/heath-newburn","tight","0.012"
"/speaker/heath-newburn","noise","0.025"
"/speaker/heath-newburn","risk","0.012"
"/speaker/heath-newburn","reduce","0.012"
"/speaker/heath-newburn","understand","0.012"
"/speaker/heath-newburn","response","0.037"
"/speaker/heath-newburn","well","0.012"
"/speaker/heath-newburn","team","0.049"
"/speaker/heath-newburn","process","0.012"
"/speaker/heath-newburn","automation","0.012"
"/speaker/heath-newburn","ôçö","0.012"
"/speaker/heath-newburn","ôçô","0.025"
"/speaker/heath-newburn","incident","0.037"
"/speaker/heath-newburn","outcome","0.012"
"/speaker/heath-newburn","much","0.012"
"/speaker/heath-newburn","machine","0.012"
"/speaker/heath-newburn","mttr","0.012"
"/speaker/heath-newburn","help","0.012"
"/speaker/heath-newburn","aiop","0.025"
"/speaker/heath-newburn","approach","0.012"
"/speaker/heath-newburn","event","0.012"
"/speaker/heath-newburn","learning","0.012"
"/speaker/heath-newburn","session","0.012"
"/speaker/hugo-guerrero","participate","0.012"
"/speaker/hugo-guerrero","application","0.062"
"/speaker/hugo-guerrero","data","0.012"
"/speaker/hugo-guerrero","common","0.012"
"/speaker/hugo-guerrero","advantage","0.012"
"/speaker/hugo-guerrero","pricing","0.012"
"/speaker/hugo-guerrero","mechanism","0.012"
"/speaker/hugo-guerrero","method","0.012"
"/speaker/hugo-guerrero","compliance","0.012"
"/speaker/hugo-guerrero","hybrid","0.025"
"/speaker/hugo-guerrero","deal","0.012"
"/speaker/hugo-guerrero","go","0.012"
"/speaker/hugo-guerrero","store","0.012"
"/speaker/hugo-guerrero","learn","0.012"
"/speaker/hugo-guerrero","use","0.037"
"/speaker/hugo-guerrero","most","0.012"
"/speaker/hugo-guerrero","be","0.012"
"/speaker/hugo-guerrero","consumption","0.012"
"/speaker/hugo-guerrero","more","0.012"
"/speaker/hugo-guerrero","apis","0.025"
"/speaker/hugo-guerrero","regulation","0.012"
"/speaker/hugo-guerrero","multiple","0.012"
"/speaker/hugo-guerrero","do","0.012"
"/speaker/hugo-guerrero","benefit","0.012"
"/speaker/hugo-guerrero","session","0.025"
"/speaker/hugo-guerrero","reality","0.012"
"/speaker/hugo-guerrero","sufficient","0.012"
"/speaker/hugo-guerrero","think","0.012"
"/speaker/hugo-guerrero","connect","0.037"
"/speaker/hugo-guerrero","trade","0.012"
"/speaker/hugo-guerrero","organization","0.012"
"/speaker/hugo-guerrero","off","0.012"
"/speaker/hugo-guerrero","security","0.012"
"/speaker/hugo-guerrero","replicate","0.012"
"/speaker/hugo-guerrero","native","0.012"
"/speaker/hugo-guerrero","simplify","0.012"
"/speaker/hugo-guerrero","challenge","0.012"
"/speaker/hugo-guerrero","service","0.049"
"/speaker/hugo-guerrero","network","0.012"
"/speaker/hugo-guerrero","pattern","0.025"
"/speaker/hugo-guerrero","cloud","0.062"
"/speaker/hugo-guerrero","multi","0.025"
"/speaker/hugo-guerrero","available","0.012"
"/speaker/hugo-guerrero","several","0.012"
"/speaker/hugo-guerrero","consideration","0.012"
"/speaker/hugo-guerrero","forward","0.012"
"/speaker/hyther-nizam","software","0.012"
"/speaker/hyther-nizam","customize","0.012"
"/speaker/hyther-nizam","product","0.025"
"/speaker/hyther-nizam","design","0.012"
"/speaker/hyther-nizam","tool","0.012"
"/speaker/hyther-nizam","learn","0.012"
"/speaker/hyther-nizam","access","0.012"
"/speaker/hyther-nizam","cloud","0.037"
"/speaker/hyther-nizam","suite","0.012"
"/speaker/hyther-nizam","language","0.012"
"/speaker/hyther-nizam","have","0.012"
"/speaker/hyther-nizam","benefit","0.012"
"/speaker/hyther-nizam","well","0.012"
"/speaker/hyther-nizam","infrastructure","0.012"
"/speaker/hyther-nizam","support","0.012"
"/speaker/hyther-nizam","python","0.012"
"/speaker/hyther-nizam","explore","0.012"
"/speaker/hyther-nizam","include","0.012"
"/speaker/hyther-nizam","service","0.012"
"/speaker/hyther-nizam","build","0.025"
"/speaker/hyther-nizam","development","0.012"
"/speaker/hyther-nizam","cover","0.012"
"/speaker/hyther-nizam","scripting","0.012"
"/speaker/hyther-nizam","session","0.025"
"/speaker/hyther-nizam","application","0.037"
"/speaker/hyther-nizam","enable","0.012"
"/speaker/hyther-nizam","discover","0.012"
"/speaker/hyther-nizam","help","0.025"
"/speaker/hyther-nizam","apis","0.012"
"/speaker/hyther-nizam","automate","0.012"
"/speaker/hyther-nizam","offer","0.012"
"/speaker/hyther-nizam","show","0.012"
"/speaker/hyther-nizam","such","0.012"
"/speaker/hyther-nizam","transform","0.012"
"/speaker/hyther-nizam","way","0.012"
"/speaker/hyther-nizam","ecosystem","0.025"
"/speaker/hyther-nizam","deploy","0.012"
"/speaker/hyther-nizam","javascript","0.012"
"/speaker/hyther-nizam","join","0.012"
"/speaker/hyther-nizam","workflow","0.012"
"/speaker/hyther-nizam","zoho","0.049"
"/speaker/hyther-nizam","opportunity","0.012"
"/speaker/hyther-nizam","developer","0.062"
"/speaker/hyther-nizam","deluge","0.012"
"/speaker/ivar-grimstad","free","0.012"
"/speaker/ivar-grimstad","lite","0.012"
"/speaker/ivar-grimstad","sure","0.012"
"/speaker/ivar-grimstad","footprint","0.012"
"/speaker/ivar-grimstad","live","0.012"
"/speaker/ivar-grimstad","modern","0.012"
"/speaker/ivar-grimstad","technology","0.012"
"/speaker/ivar-grimstad","runtime","0.012"
"/speaker/ivar-grimstad","make","0.025"
"/speaker/ivar-grimstad","pack","0.025"
"/speaker/ivar-grimstad","model","0.012"
"/speaker/ivar-grimstad","api","0.012"
"/speaker/ivar-grimstad","developer","0.012"
"/speaker/ivar-grimstad","jakarta","0.099"
"/speaker/ivar-grimstad","se","0.012"
"/speaker/ivar-grimstad","bootstrap","0.012"
"/speaker/ivar-grimstad","microservice","0.012"
"/speaker/ivar-grimstad","explore","0.012"
"/speaker/ivar-grimstad","application","0.025"
"/speaker/ivar-grimstad","peek","0.012"
"/speaker/ivar-grimstad","more","0.012"
"/speaker/ivar-grimstad","way","0.012"
"/speaker/ivar-grimstad","develop","0.012"
"/speaker/ivar-grimstad","enterprise","0.012"
"/speaker/ivar-grimstad","restful","0.012"
"/speaker/ivar-grimstad","enable","0.012"
"/speaker/ivar-grimstad","introduce","0.012"
"/speaker/ivar-grimstad","service","0.012"
"/speaker/ivar-grimstad","demos","0.012"
"/speaker/ivar-grimstad","glass","0.012"
"/speaker/ivar-grimstad","development","0.012"
"/speaker/ivar-grimstad","take","0.012"
"/speaker/ivar-grimstad","web","0.012"
"/speaker/ivar-grimstad","compile","0.012"
"/speaker/ivar-grimstad","feature","0.037"
"/speaker/ivar-grimstad","simple","0.012"
"/speaker/ivar-grimstad","native","0.012"
"/speaker/ivar-grimstad","programming","0.012"
"/speaker/ivar-grimstad","possible","0.012"
"/speaker/ivar-grimstad","code","0.012"
"/speaker/ivar-grimstad","go","0.012"
"/speaker/ivar-grimstad","cdi","0.012"
"/speaker/ivar-grimstad","cloud","0.012"
"/speaker/ivar-grimstad","java","0.025"
"/speaker/ivar-grimstad","profile","0.025"
"/speaker/ivar-grimstad","session","0.025"
"/speaker/ivar-grimstad","small","0.012"
"/speaker/ivar-grimstad","reduce","0.012"
"/speaker/ivar-grimstad","core","0.025"
"/speaker/ivar-grimstad","reflection","0.012"
"/speaker/ivar-grimstad","new","0.062"
"/speaker/ivar-grimstad","get","0.012"
"/speaker/ivar-grimstad","image","0.012"
"/speaker/ivar-grimstad","look","0.012"
"/speaker/ivar-grimstad","see","0.012"
"/speaker/ivar-grimstad","lightweight","0.012"
"/speaker/ivar-grimstad","join","0.012"
"/speaker/ivar-grimstad","expect","0.012"
"/speaker/ivar-grimstad","interactive","0.012"
"/speaker/ivar-grimstad","ee","0.086"
"/speaker/jamie-coleman","take","0.012"
"/speaker/jamie-coleman","right","0.012"
"/speaker/jamie-coleman","overwhelming","0.012"
"/speaker/jamie-coleman","event","0.012"
"/speaker/jamie-coleman","maven","0.025"
"/speaker/jamie-coleman","know","0.012"
"/speaker/jamie-coleman","understanding","0.012"
"/speaker/jamie-coleman","real","0.012"
"/speaker/jamie-coleman","approach","0.025"
"/speaker/jamie-coleman","work","0.012"
"/speaker/jamie-coleman","critical","0.012"
"/speaker/jamie-coleman","cover","0.025"
"/speaker/jamie-coleman","java","0.012"
"/speaker/jamie-coleman","gain","0.012"
"/speaker/jamie-coleman","decision","0.025"
"/speaker/jamie-coleman","security","0.025"
"/speaker/jamie-coleman","risk","0.012"
"/speaker/jamie-coleman","history","0.012"
"/speaker/jamie-coleman","thriving","0.012"
"/speaker/jamie-coleman","landscape","0.012"
"/speaker/jamie-coleman","component","0.012"
"/speaker/jamie-coleman","developer","0.012"
"/speaker/jamie-coleman","respond","0.012"
"/speaker/jamie-coleman","community","0.012"
"/speaker/jamie-coleman","project","0.012"
"/speaker/jamie-coleman","wilderness","0.012"
"/speaker/jamie-coleman","team","0.012"
"/speaker/jamie-coleman","address","0.012"
"/speaker/jamie-coleman","confusion","0.012"
"/speaker/jamie-coleman","west","0.012"
"/speaker/jamie-coleman","talk","0.012"
"/speaker/jamie-coleman","deploy","0.012"
"/speaker/jamie-coleman","make","0.025"
"/speaker/jamie-coleman","build","0.012"
"/speaker/jamie-coleman","serve","0.012"
"/speaker/jamie-coleman","different","0.012"
"/speaker/jamie-coleman","need","0.012"
"/speaker/jamie-coleman","ecosystem","0.012"
"/speaker/jamie-coleman","dependency","0.012"
"/speaker/jamie-coleman","service","0.012"
"/speaker/jamie-coleman","method","0.012"
"/speaker/jamie-coleman","little","0.012"
"/speaker/jamie-coleman","source","0.025"
"/speaker/jamie-coleman","help","0.025"
"/speaker/jamie-coleman","con","0.012"
"/speaker/jamie-coleman","unknown","0.012"
"/speaker/jamie-coleman","technology","0.025"
"/speaker/jamie-coleman","confusing","0.012"
"/speaker/jamie-coleman","log4shell","0.012"
"/speaker/jamie-coleman","difficult","0.012"
"/speaker/jamie-coleman","important","0.012"
"/speaker/jamie-coleman","tool","0.037"
"/speaker/jamie-coleman","cloud","0.012"
"/speaker/jamie-coleman","provider","0.012"
"/speaker/jamie-coleman","have","0.012"
"/speaker/jamie-coleman","look","0.012"
"/speaker/jamie-coleman","open","0.025"
"/speaker/jamie-coleman","much","0.012"
"/speaker/jamie-coleman","guide","0.012"
"/speaker/jamie-coleman","stay","0.012"
"/speaker/jamie-coleman","choice","0.012"
"/speaker/jamie-coleman","central","0.037"
"/speaker/jamie-coleman","navigate","0.012"
"/speaker/jamie-coleman","challenge","0.012"
"/speaker/jamie-coleman","get","0.012"
"/speaker/jamie-coleman","single","0.012"
"/speaker/jamie-coleman","container","0.025"
"/speaker/jamie-coleman","own","0.012"
"/speaker/jamie-coleman","be","0.012"
"/speaker/jamie-coleman","request","0.012"
"/speaker/jamie-coleman","pro","0.012"
"/speaker/jamie-coleman","wild","0.012"
"/speaker/jay-khatri","opportunity","0.012"
"/speaker/jay-khatri","revenue","0.012"
"/speaker/jay-khatri","modeling","0.012"
"/speaker/jay-khatri","power","0.012"
"/speaker/jay-khatri","harness","0.012"
"/speaker/jay-khatri","app","0.012"
"/speaker/jay-khatri","full","0.012"
"/speaker/jay-khatri","expert","0.012"
"/speaker/jay-khatri","ticket","0.012"
"/speaker/jay-khatri","engagement","0.012"
"/speaker/jay-khatri","key","0.012"
"/speaker/jay-khatri","success","0.012"
"/speaker/jay-khatri","use","0.012"
"/speaker/jay-khatri","supercharge","0.012"
"/speaker/jay-khatri","application","0.025"
"/speaker/jay-khatri","game","0.012"
"/speaker/jay-khatri","content","0.037"
"/speaker/jay-khatri","more","0.012"
"/speaker/jay-khatri","elevate","0.012"
"/speaker/jay-khatri","salesforce","0.062"
"/speaker/jay-khatri","author","0.012"
"/speaker/jay-khatri","maximum","0.012"
"/speaker/jay-khatri","level","0.012"
"/speaker/jay-khatri","commerce","0.012"
"/speaker/jay-khatri","show","0.012"
"/speaker/jay-khatri","create","0.012"
"/speaker/jay-khatri","journey","0.012"
"/speaker/jay-khatri","know","0.012"
"/speaker/jay-khatri","cms","0.012"
"/speaker/jay-khatri","ready","0.012"
"/speaker/jay-khatri","learn","0.025"
"/speaker/jay-khatri","seamless","0.012"
"/speaker/jay-khatri","digital","0.049"
"/speaker/jay-khatri","discover","0.012"
"/speaker/jay-khatri","takeaway","0.012"
"/speaker/jay-khatri","search","0.012"
"/speaker/jay-khatri","platform","0.049"
"/speaker/jay-khatri","customer","0.037"
"/speaker/jay-khatri","drive","0.025"
"/speaker/jay-khatri","next","0.012"
"/speaker/jay-khatri","marketing","0.012"
"/speaker/jay-khatri","intelligent","0.012"
"/speaker/jay-khatri","innovation","0.012"
"/speaker/jay-khatri","integrate","0.012"
"/speaker/jay-khatri","productivity","0.012"
"/speaker/jay-khatri","miss","0.012"
"/speaker/jay-khatri","personalize","0.012"
"/speaker/jay-khatri","scale","0.012"
"/speaker/jay-khatri","session","0.012"
"/speaker/jay-khatri","build","0.012"
"/speaker/jay-khatri","organization","0.012"
"/speaker/jay-khatri","take","0.012"
"/speaker/jay-khatri","experience","0.049"
"/speaker/jay-khatri","delivery","0.012"
"/speaker/josh-long","go","0.012"
"/speaker/josh-long","multi","0.012"
"/speaker/josh-long","feature","0.012"
"/speaker/josh-long","infrastructure","0.012"
"/speaker/josh-long","make","0.012"
"/speaker/josh-long","service","0.012"
"/speaker/josh-long","worry","0.012"
"/speaker/josh-long","request","0.012"
"/speaker/josh-long","automation","0.012"
"/speaker/josh-long","capability","0.012"
"/speaker/josh-long","use","0.012"
"/speaker/josh-long","spring","0.012"
"/speaker/josh-long","native","0.012"
"/speaker/josh-long","security","0.012"
"/speaker/josh-long","ôçö","0.025"
"/speaker/josh-long","monitoring","0.012"
"/speaker/josh-long","take","0.012"
"/speaker/josh-long","cloud","0.012"
"/speaker/josh-long","production","0.025"
"/speaker/josh-long","auto","0.012"
"/speaker/josh-long","polyglot","0.012"
"/speaker/josh-long","ready","0.012"
"/speaker/josh-long","app","0.025"
"/speaker/josh-long","scaling","0.012"
"/speaker/josh-long","happy","0.012"
"/speaker/josh-long","earth","0.012"
"/speaker/josh-long","let","0.012"
"/speaker/josh-long","more","0.025"
"/speaker/josh-long","place","0.012"
"/speaker/kamesh-sampath","integrate","0.012"
"/speaker/kamesh-sampath","harness","0.049"
"/speaker/kamesh-sampath","maximize","0.012"
"/speaker/kamesh-sampath","attendee","0.025"
"/speaker/kamesh-sampath","learn","0.012"
"/speaker/kamesh-sampath","process","0.012"
"/speaker/kamesh-sampath","pipeline","0.012"
"/speaker/kamesh-sampath","solution","0.012"
"/speaker/kamesh-sampath","session","0.025"
"/speaker/kamesh-sampath","cut","0.012"
"/speaker/kamesh-sampath","flexible","0.012"
"/speaker/kamesh-sampath","hand","0.012"
"/speaker/kamesh-sampath","confidence","0.012"
"/speaker/kamesh-sampath","nature","0.012"
"/speaker/kamesh-sampath","apis","0.012"
"/speaker/kamesh-sampath","open","0.012"
"/speaker/kamesh-sampath","development","0.012"
"/speaker/kamesh-sampath","source","0.012"
"/speaker/kamesh-sampath","seek","0.012"
"/speaker/kamesh-sampath","application","0.012"
"/speaker/kamesh-sampath","edge","0.012"
"/speaker/kamesh-sampath","revolutionize","0.012"
"/speaker/kamesh-sampath","ready","0.012"
"/speaker/kamesh-sampath","offer","0.012"
"/speaker/kamesh-sampath","create","0.012"
"/speaker/kamesh-sampath","velocity","0.012"
"/speaker/kamesh-sampath","ci","0.049"
"/speaker/kamesh-sampath","give","0.012"
"/speaker/kamesh-sampath","microservice","0.037"
"/speaker/kamesh-sampath","automate","0.012"
"/speaker/kamesh-sampath","cloud","0.037"
"/speaker/kamesh-sampath","accessible","0.012"
"/speaker/kamesh-sampath","build","0.025"
"/speaker/kamesh-sampath","get","0.012"
"/speaker/kamesh-sampath","deploy","0.012"
"/speaker/kamesh-sampath","delivery","0.025"
"/speaker/kamesh-sampath","test","0.012"
"/speaker/kamesh-sampath","google","0.037"
